date,power
2022-03-25 23:45:00,0.0
2022-03-26 00:00:00,null
2022-03-26 00:15:00,null
2022-03-26 00:30:00,null
2022-03-26 00:45:00,null
2022-03-26 01:00:00,null
2022-03-26 01:15:00,null
2022-03-26 01:30:00,null
2022-03-26 01:45:00,null
2022-03-26 02:00:00,null
2022-03-26 02:15:00,null
2022-03-26 02:30:00,null
2022-03-26 02:45:00,null
2022-03-26 03:00:00,null
2022-03-26 03:15:00,null
2022-03-26 03:30:00,null
2022-03-26 03:45:00,null
2022-03-26 04:00:00,null
2022-03-26 04:15:00,null
2022-03-26 04:30:00,null
2022-03-26 04:45:00,null
2022-03-26 05:00:00,null
2022-03-26 05:15:00,null
2022-03-26 05:30:00,null
2022-03-26 05:45:00,null
2022-03-26 06:00:00,null
2022-03-26 06:15:00,null
2022-03-26 06:30:00,null
2022-03-26 06:45:00,18.816917
2022-03-26 07:00:00,191.66211
2022-03-26 07:15:00,533.05566
2022-03-26 07:30:00,1266.8723
2022-03-26 07:45:00,1655.6898
2022-03-26 08:00:00,1867.294
2022-03-26 08:15:00,1919.5145
2022-03-26 08:30:00,2002.4172
2022-03-26 08:45:00,2007.0876
2022-03-26 09:00:00,2403.6143
2022-03-26 09:15:00,2683.2434
2022-03-26 09:30:00,3500.901
2022-03-26 09:45:00,4055.3062
2022-03-26 10:00:00,4449.3164
2022-03-26 10:15:00,4476.816
2022-03-26 10:30:00,4423.076
2022-03-26 10:45:00,4865.407
2022-03-26 11:00:00,4448.2905
2022-03-26 11:15:00,3817.163
2022-03-26 11:30:00,3812.445
2022-03-26 11:45:00,3452.3025
2022-03-26 12:00:00,2175.3044
2022-03-26 12:15:00,3547.1653
2022-03-26 12:30:00,4199.533
2022-03-26 12:45:00,4651.965
2022-03-26 13:00:00,2389.0647
2022-03-26 13:15:00,3518.0237
2022-03-26 13:30:00,4601.0186
2022-03-26 13:45:00,4359.633
2022-03-26 14:00:00,4618.8213
2022-03-26 14:15:00,5218.748
2022-03-26 14:30:00,5501.961
2022-03-26 14:45:00,4875.497
2022-03-26 15:00:00,3845.5571
2022-03-26 15:15:00,3728.144
2022-03-26 15:30:00,2590.1765
2022-03-26 15:45:00,2508.182
2022-03-26 16:00:00,4166.13
2022-03-26 16:15:00,3724.8396
2022-03-26 16:30:00,3735.896
2022-03-26 16:45:00,2763.541
2022-03-26 17:00:00,1172.5432
2022-03-26 17:15:00,2085.6497
2022-03-26 17:30:00,1975.6995
2022-03-26 17:45:00,1016.14526
2022-03-26 18:00:00,607.80164
2022-03-26 18:15:00,719.30176
2022-03-26 18:30:00,980.8592
2022-03-26 18:45:00,541.78986
2022-03-26 19:00:00,124.808395
2022-03-26 19:15:00,0.0
2022-03-26 19:30:00,0.0
2022-03-26 19:45:00,null
2022-03-26 20:00:00,null
2022-03-26 20:15:00,null
2022-03-26 20:30:00,null
2022-03-26 20:45:00,null
2022-03-26 21:00:00,null
2022-03-26 21:15:00,null
2022-03-26 21:30:00,null
2022-03-26 21:45:00,null
2022-03-26 22:00:00,null
2022-03-26 22:15:00,null
2022-03-26 22:30:00,null
2022-03-26 22:45:00,null
2022-03-26 23:00:00,null
2022-03-26 23:15:00,null
2022-03-26 23:30:00,null
2022-03-26 23:45:00,null
2022-03-27 00:00:00,null
2022-03-27 00:15:00,null
2022-03-27 00:30:00,null
2022-03-27 00:45:00,null
2022-03-27 01:00:00,null
2022-03-27 01:15:00,null
2022-03-27 01:30:00,null
2022-03-27 01:45:00,null
2022-03-27 02:00:00,null
2022-03-27 02:15:00,null
2022-03-27 02:30:00,null
2022-03-27 02:45:00,null
2022-03-27 03:00:00,null
2022-03-27 03:15:00,null
2022-03-27 03:30:00,null
2022-03-27 03:45:00,null
2022-03-27 04:00:00,null
2022-03-27 04:15:00,null
2022-03-27 04:30:00,null
2022-03-27 04:45:00,null
2022-03-27 05:00:00,null
2022-03-27 05:15:00,null
2022-03-27 05:30:00,null
2022-03-27 05:45:00,0.0
2022-03-27 06:00:00,null
2022-03-27 06:15:00,null
2022-03-27 06:30:00,0.0
2022-03-27 06:45:00,0.0
2022-03-27 07:00:00,22.498404
2022-03-27 07:15:00,70.73181
2022-03-27 07:30:00,217.27522
2022-03-27 07:45:00,408.67502
2022-03-27 08:00:00,571.43384
2022-03-27 08:15:00,741.67316
2022-03-27 08:30:00,916.4957
2022-03-27 08:45:00,1096.749
2022-03-27 09:00:00,1286.8501
2022-03-27 09:15:00,1508.5637
2022-03-27 09:30:00,1735.3116
2022-03-27 09:45:00,1862.7566
2022-03-27 10:00:00,1931.2493
2022-03-27 10:15:00,2169.1423
2022-03-27 10:30:00,2221.6626
2022-03-27 10:45:00,2224.9058
2022-03-27 11:00:00,2249.6267
2022-03-27 11:15:00,2167.9805
2022-03-27 11:30:00,2163.5623
2022-03-27 11:45:00,2181.267
2022-03-27 12:00:00,2261.5562
2022-03-27 12:15:00,2374.585
2022-03-27 12:30:00,2479.5227
2022-03-27 12:45:00,2595.4204
2022-03-27 13:00:00,3012.7458
2022-03-27 13:15:00,4326.836
2022-03-27 13:30:00,4956.9897
2022-03-27 13:45:00,5451.086
2022-03-27 14:00:00,5358.8066
2022-03-27 14:15:00,5011.466
2022-03-27 14:30:00,4551.8896
2022-03-27 14:45:00,3702.1035
2022-03-27 15:00:00,3710.6592
2022-03-27 15:15:00,3873.3906
2022-03-27 15:30:00,3308.1533
2022-03-27 15:45:00,2908.8022
2022-03-27 16:00:00,2238.957
2022-03-27 16:15:00,2205.823
2022-03-27 16:30:00,2467.151
2022-03-27 16:45:00,1560.3177
2022-03-27 17:00:00,1795.608
2022-03-27 17:15:00,1826.1932
2022-03-27 17:30:00,834.9909
2022-03-27 17:45:00,567.8474
2022-03-27 18:00:00,461.9098
2022-03-27 18:15:00,585.4418
2022-03-27 18:30:00,378.01874
2022-03-27 18:45:00,137.66585
2022-03-27 19:00:00,56.43765
2022-03-27 19:15:00,0.0
2022-03-27 19:30:00,null
2022-03-27 19:45:00,null
2022-03-27 20:00:00,null
2022-03-27 20:15:00,null
2022-03-27 20:30:00,null
2022-03-27 20:45:00,null
2022-03-27 21:00:00,null
2022-03-27 21:15:00,null
2022-03-27 21:30:00,null
2022-03-27 21:45:00,null
2022-03-27 22:00:00,null
2022-03-27 22:15:00,null
2022-03-27 22:30:00,null
2022-03-27 22:45:00,null
2022-03-27 23:00:00,null
2022-03-27 23:15:00,null
2022-03-27 23:30:00,null
2022-03-27 23:45:00,null
2022-03-28 00:00:00,null
2022-03-28 00:15:00,null
2022-03-28 00:30:00,null
2022-03-28 00:45:00,null
2022-03-28 01:00:00,null
2022-03-28 01:15:00,null
2022-03-28 01:30:00,null
2022-03-28 01:45:00,0.0
2022-03-28 02:00:00,null
2022-03-28 02:15:00,null
2022-03-28 02:30:00,null
2022-03-28 02:45:00,null
2022-03-28 03:00:00,null
2022-03-28 03:15:00,null
2022-03-28 03:30:00,null
2022-03-28 03:45:00,null
2022-03-28 04:00:00,null
2022-03-28 04:15:00,null
2022-03-28 04:30:00,null
2022-03-28 04:45:00,null
2022-03-28 05:00:00,null
2022-03-28 05:15:00,null
2022-03-28 05:30:00,null
2022-03-28 05:45:00,null
2022-03-28 06:00:00,null
2022-03-28 06:15:00,null
2022-03-28 06:30:00,0.0
2022-03-28 06:45:00,0.0
2022-03-28 07:00:00,98.150536
2022-03-28 07:15:00,326.48755
2022-03-28 07:30:00,583.4614
2022-03-28 07:45:00,706.06775
2022-03-28 08:00:00,871.5375
2022-03-28 08:15:00,927.45026
2022-03-28 08:30:00,857.4604
2022-03-28 08:45:00,964.33826
2022-03-28 09:00:00,1307.9393
2022-03-28 09:15:00,1836.0494
2022-03-28 09:30:00,1938.281
2022-03-28 09:45:00,1962.3599
2022-03-28 10:00:00,2134.6843
2022-03-28 10:15:00,3792.6038
2022-03-28 10:30:00,3849.391
2022-03-28 10:45:00,3388.8574
2022-03-28 11:00:00,4240.3457
2022-03-28 11:15:00,3719.7334
2022-03-28 11:30:00,4158.1953
2022-03-28 11:45:00,4379.287
2022-03-28 12:00:00,3461.9116
2022-03-28 12:15:00,4960.2812
2022-03-28 12:30:00,3657.635
2022-03-28 12:45:00,2948.505
2022-03-28 13:00:00,3734.3406
2022-03-28 13:15:00,861.13556
2022-03-28 13:30:00,3809.618
2022-03-28 13:45:00,2927.8594
2022-03-28 14:00:00,3216.2878
2022-03-28 14:15:00,4257.9556
2022-03-28 14:30:00,4410.6177
2022-03-28 14:45:00,4854.6284
2022-03-28 15:00:00,4364.028
2022-03-28 15:15:00,4134.5903
2022-03-28 15:30:00,3892.4229
2022-03-28 15:45:00,3654.2065
2022-03-28 16:00:00,3166.1392
2022-03-28 16:15:00,2493.9858
2022-03-28 16:30:00,1252.0481
2022-03-28 16:45:00,1014.00226
2022-03-28 17:00:00,882.87836
2022-03-28 17:15:00,900.90076
2022-03-28 17:30:00,828.52704
2022-03-28 17:45:00,639.6018
2022-03-28 18:00:00,463.51907
2022-03-28 18:15:00,249.23172
2022-03-28 18:30:00,131.98119
2022-03-28 18:45:00,92.219406
2022-03-28 19:00:00,7.0916343
2022-03-28 19:15:00,0.0
2022-03-28 19:30:00,null
2022-03-28 19:45:00,null
2022-03-28 20:00:00,null
2022-03-28 20:15:00,null
2022-03-28 20:30:00,null
2022-03-28 20:45:00,null
2022-03-28 21:00:00,null
2022-03-28 21:15:00,null
2022-03-28 21:30:00,null
2022-03-28 21:45:00,0.0
2022-03-28 22:00:00,null
2022-03-28 22:15:00,null
2022-03-28 22:30:00,null
2022-03-28 22:45:00,null
2022-03-28 23:00:00,null
2022-03-28 23:15:00,null
2022-03-28 23:30:00,null
2022-03-28 23:45:00,null
2022-03-29 00:00:00,null
2022-03-29 00:15:00,null
2022-03-29 00:30:00,null
2022-03-29 00:45:00,null
2022-03-29 01:00:00,null
2022-03-29 01:15:00,null
2022-03-29 01:30:00,null
2022-03-29 01:45:00,null
2022-03-29 02:00:00,null
2022-03-29 02:15:00,null
2022-03-29 02:30:00,null
2022-03-29 02:45:00,null
2022-03-29 03:00:00,null
2022-03-29 03:15:00,null
2022-03-29 03:30:00,null
2022-03-29 03:45:00,null
2022-03-29 04:00:00,null
2022-03-29 04:15:00,null
2022-03-29 04:30:00,null
2022-03-29 04:45:00,null
2022-03-29 05:00:00,null
2022-03-29 05:15:00,null
2022-03-29 05:30:00,null
2022-03-29 05:45:00,null
2022-03-29 06:00:00,null
2022-03-29 06:15:00,null
2022-03-29 06:30:00,null
2022-03-29 06:45:00,null
2022-03-29 07:00:00,0.0
2022-03-29 07:15:00,0.0
2022-03-29 07:30:00,0.0
2022-03-29 07:45:00,13.655692
2022-03-29 08:00:00,59.620815
2022-03-29 08:15:00,155.42058
2022-03-29 08:30:00,365.20493
2022-03-29 08:45:00,438.41583
2022-03-29 09:00:00,508.10513
2022-03-29 09:15:00,579.4561
2022-03-29 09:30:00,632.02716
2022-03-29 09:45:00,749.68787
2022-03-29 10:00:00,825.4208
2022-03-29 10:15:00,944.0684
2022-03-29 10:30:00,1135.6816
2022-03-29 10:45:00,1360.9978
2022-03-29 11:00:00,1601.9727
2022-03-29 11:15:00,1809.7227
2022-03-29 11:30:00,2015.612
2022-03-29 11:45:00,2134.3164
2022-03-29 12:00:00,2099.801
2022-03-29 12:15:00,2261.0952
2022-03-29 12:30:00,2496.4558
2022-03-29 12:45:00,2758.3608
2022-03-29 13:00:00,2404.4138
2022-03-29 13:15:00,1909.26
2022-03-29 13:30:00,1876.7201
2022-03-29 13:45:00,2498.321
2022-03-29 14:00:00,2310.2004
2022-03-29 14:15:00,1515.1008
2022-03-29 14:30:00,1168.5477
2022-03-29 14:45:00,771.0767
2022-03-29 15:00:00,471.5082
2022-03-29 15:15:00,596.9984
2022-03-29 15:30:00,1287.5908
2022-03-29 15:45:00,1268.3572
2022-03-29 16:00:00,482.50613
2022-03-29 16:15:00,169.85793
2022-03-29 16:30:00,32.199986
2022-03-29 16:45:00,3.0274057
2022-03-29 17:00:00,21.19242
2022-03-29 17:15:00,39.230892
2022-03-29 17:30:00,35.48826
2022-03-29 17:45:00,55.89909
2022-03-29 18:00:00,14.026637
2022-03-29 18:15:00,8.308628
2022-03-29 18:30:00,7.293899
2022-03-29 18:45:00,0.0
2022-03-29 19:00:00,0.0
2022-03-29 19:15:00,0.0
2022-03-29 19:30:00,null
2022-03-29 19:45:00,null
2022-03-29 20:00:00,null
2022-03-29 20:15:00,null
2022-03-29 20:30:00,null
2022-03-29 20:45:00,null
2022-03-29 21:00:00,null
2022-03-29 21:15:00,null
2022-03-29 21:30:00,null
2022-03-29 21:45:00,null
2022-03-29 22:00:00,null
2022-03-29 22:15:00,null
2022-03-29 22:30:00,null
2022-03-29 22:45:00,null
2022-03-29 23:00:00,null
2022-03-29 23:15:00,null
2022-03-29 23:30:00,null
2022-03-29 23:45:00,null
2022-03-30 00:00:00,null
2022-03-30 00:15:00,null
2022-03-30 00:30:00,null
2022-03-30 00:45:00,null
2022-03-30 01:00:00,null
2022-03-30 01:15:00,null
2022-03-30 01:30:00,null
2022-03-30 01:45:00,null
2022-03-30 02:00:00,null
2022-03-30 02:15:00,null
2022-03-30 02:30:00,null
2022-03-30 02:45:00,null
2022-03-30 03:00:00,null
2022-03-30 03:15:00,null
2022-03-30 03:30:00,null
2022-03-30 03:45:00,0.0
2022-03-30 04:00:00,null
2022-03-30 04:15:00,null
2022-03-30 04:30:00,null
2022-03-30 04:45:00,null
2022-03-30 05:00:00,null
2022-03-30 05:15:00,null
2022-03-30 05:30:00,null
2022-03-30 05:45:00,null
2022-03-30 06:00:00,null
2022-03-30 06:15:00,null
2022-03-30 06:30:00,null
2022-03-30 06:45:00,0.0
2022-03-30 07:00:00,0.0
2022-03-30 07:15:00,0.1342363
2022-03-30 07:30:00,35.90978
2022-03-30 07:45:00,57.89687
2022-03-30 08:00:00,286.29095
2022-03-30 08:15:00,519.9634
2022-03-30 08:30:00,589.8294
2022-03-30 08:45:00,1622.925
2022-03-30 09:00:00,2125.0413
2022-03-30 09:15:00,3045.1917
2022-03-30 09:30:00,3984.735
2022-03-30 09:45:00,4042.5242
2022-03-30 10:00:00,4438.2686
2022-03-30 10:15:00,4550.49
2022-03-30 10:30:00,4765.1807
2022-03-30 10:45:00,4941.786
2022-03-30 11:00:00,5293.105
2022-03-30 11:15:00,5766.904
2022-03-30 11:30:00,5286.995
2022-03-30 11:45:00,5786.9717
2022-03-30 12:00:00,5852.464
2022-03-30 12:15:00,4213.711
2022-03-30 12:30:00,5070.9756
2022-03-30 12:45:00,5657.898
2022-03-30 13:00:00,5851.0244
2022-03-30 13:15:00,5600.7783
2022-03-30 13:30:00,2897.6665
2022-03-30 13:45:00,4628.5225
2022-03-30 14:00:00,5868.906
2022-03-30 14:15:00,3113.708
2022-03-30 14:30:00,1007.992
2022-03-30 14:45:00,1116.5154
2022-03-30 15:00:00,1524.8732
2022-03-30 15:15:00,1067.733
2022-03-30 15:30:00,3216.7837
2022-03-30 15:45:00,4388.8843
2022-03-30 16:00:00,4408.4624
2022-03-30 16:15:00,3556.3574
2022-03-30 16:30:00,2064.8357
2022-03-30 16:45:00,1625.7784
2022-03-30 17:00:00,1258.1427
2022-03-30 17:15:00,900.8313
2022-03-30 17:30:00,522.51636
2022-03-30 17:45:00,350.38022
2022-03-30 18:00:00,261.88376
2022-03-30 18:15:00,185.92728
2022-03-30 18:30:00,158.10716
2022-03-30 18:45:00,88.49783
2022-03-30 19:00:00,29.790707
2022-03-30 19:15:00,0.0
2022-03-30 19:30:00,0.0
2022-03-30 19:45:00,null
2022-03-30 20:00:00,null
2022-03-30 20:15:00,null
2022-03-30 20:30:00,null
2022-03-30 20:45:00,null
2022-03-30 21:00:00,null
2022-03-30 21:15:00,null
2022-03-30 21:30:00,null
2022-03-30 21:45:00,null
2022-03-30 22:00:00,null
2022-03-30 22:15:00,null
2022-03-30 22:30:00,null
2022-03-30 22:45:00,null
2022-03-30 23:00:00,null
2022-03-30 23:15:00,null
2022-03-30 23:30:00,null
2022-03-30 23:45:00,0.0
2022-03-31 00:00:00,null
2022-03-31 00:15:00,null
2022-03-31 00:30:00,null
2022-03-31 00:45:00,null
2022-03-31 01:00:00,null
2022-03-31 01:15:00,null
2022-03-31 01:30:00,null
2022-03-31 01:45:00,null
2022-03-31 02:00:00,null
2022-03-31 02:15:00,null
2022-03-31 02:30:00,null
2022-03-31 02:45:00,null
2022-03-31 03:00:00,null
2022-03-31 03:15:00,null
2022-03-31 03:30:00,null
2022-03-31 03:45:00,null
2022-03-31 04:00:00,null
2022-03-31 04:15:00,null
2022-03-31 04:30:00,null
2022-03-31 04:45:00,null
2022-03-31 05:00:00,null
2022-03-31 05:15:00,null
2022-03-31 05:30:00,null
2022-03-31 05:45:00,null
2022-03-31 06:00:00,null
2022-03-31 06:15:00,null
2022-03-31 06:30:00,0.0
2022-03-31 06:45:00,8.832451
2022-03-31 07:00:00,129.27567
2022-03-31 07:15:00,462.25052
2022-03-31 07:30:00,1064.7677
2022-03-31 07:45:00,1219.1451
2022-03-31 08:00:00,1382.349
2022-03-31 08:15:00,1532.5955
2022-03-31 08:30:00,1802.271
2022-03-31 08:45:00,2384.722
2022-03-31 09:00:00,2920.8093
2022-03-31 09:15:00,3376.553
2022-03-31 09:30:00,3681.2366
2022-03-31 09:45:00,3977.4622
2022-03-31 10:00:00,4213.801
2022-03-31 10:15:00,4432.1426
2022-03-31 10:30:00,4604.966
2022-03-31 10:45:00,4827.3804
2022-03-31 11:00:00,4974.946
2022-03-31 11:15:00,5154.5195
2022-03-31 11:30:00,4999.949
2022-03-31 11:45:00,5192.138
2022-03-31 12:00:00,5227.001
2022-03-31 12:15:00,5514.275
2022-03-31 12:30:00,5509.694
2022-03-31 12:45:00,5483.322
2022-03-31 13:00:00,5434.5547
2022-03-31 13:15:00,5341.4097
2022-03-31 13:30:00,5343.1387
2022-03-31 13:45:00,5250.3203
2022-03-31 14:00:00,5134.109
2022-03-31 14:15:00,5018.7573
2022-03-31 14:30:00,4919.5693
2022-03-31 14:45:00,4745.605
2022-03-31 15:00:00,4525.148
2022-03-31 15:15:00,4235.081
2022-03-31 15:30:00,1846.7317
2022-03-31 15:45:00,2145.4304
2022-03-31 16:00:00,3351.2808
2022-03-31 16:15:00,2255.0588
2022-03-31 16:30:00,2606.4502
2022-03-31 16:45:00,2607.3672
2022-03-31 17:00:00,1939.3071
2022-03-31 17:15:00,1825.4601
2022-03-31 17:30:00,596.1127
2022-03-31 17:45:00,531.3932
2022-03-31 18:00:00,401.3543
2022-03-31 18:15:00,402.8571
2022-03-31 18:30:00,442.32767
2022-03-31 18:45:00,261.59204
2022-03-31 19:00:00,22.342735
2022-03-31 19:15:00,0.0
2022-03-31 19:30:00,0.0
2022-03-31 19:45:00,null
2022-03-31 20:00:00,null
2022-03-31 20:15:00,null
2022-03-31 20:30:00,null
2022-03-31 20:45:00,null
2022-03-31 21:00:00,null
2022-03-31 21:15:00,null
2022-03-31 21:30:00,null
2022-03-31 21:45:00,null
2022-03-31 22:00:00,null
2022-03-31 22:15:00,null
2022-03-31 22:30:00,null
2022-03-31 22:45:00,null
2022-03-31 23:00:00,null
2022-03-31 23:15:00,null
2022-03-31 23:30:00,null
2022-03-31 23:45:00,null
2022-04-01 00:00:00,null
2022-04-01 00:15:00,null
2022-04-01 00:30:00,null
2022-04-01 00:45:00,null
2022-04-01 01:00:00,null
2022-04-01 01:15:00,null
2022-04-01 01:30:00,null
2022-04-01 01:45:00,null
2022-04-01 02:00:00,null
2022-04-01 02:15:00,null
2022-04-01 02:30:00,null
2022-04-01 02:45:00,null
2022-04-01 03:00:00,null
2022-04-01 03:15:00,null
2022-04-01 03:30:00,null
2022-04-01 03:45:00,null
2022-04-01 04:00:00,null
2022-04-01 04:15:00,null
2022-04-01 04:30:00,null
2022-04-01 04:45:00,null
2022-04-01 05:00:00,null
2022-04-01 05:15:00,null
2022-04-01 05:30:00,null
2022-04-01 05:45:00,0.0
2022-04-01 06:00:00,null
2022-04-01 06:15:00,null
2022-04-01 06:30:00,0.0
2022-04-01 06:45:00,0.0
2022-04-01 07:00:00,52.964264
2022-04-01 07:15:00,131.81172
2022-04-01 07:30:00,254.75967
2022-04-01 07:45:00,428.51785
2022-04-01 08:00:00,1080.4844
2022-04-01 08:15:00,1881.7228
2022-04-01 08:30:00,2078.1338
2022-04-01 08:45:00,2680.1667
2022-04-01 09:00:00,2731.1792
2022-04-01 09:15:00,3160.3354
2022-04-01 09:30:00,2552.8425
2022-04-01 09:45:00,1488.1823
2022-04-01 10:00:00,1473.9685
2022-04-01 10:15:00,1747.6609
2022-04-01 10:30:00,3269.2344
2022-04-01 10:45:00,5074.886
2022-04-01 11:00:00,5165.2876
2022-04-01 11:15:00,5351.989
2022-04-01 11:30:00,4739.097
2022-04-01 11:45:00,5538.8125
2022-04-01 12:00:00,5663.959
2022-04-01 12:15:00,5568.175
2022-04-01 12:30:00,5508.211
2022-04-01 12:45:00,5485.375
2022-04-01 13:00:00,5468.193
2022-04-01 13:15:00,5460.73
2022-04-01 13:30:00,5452.106
2022-04-01 13:45:00,5392.639
2022-04-01 14:00:00,5276.9814
2022-04-01 14:15:00,5165.1387
2022-04-01 14:30:00,5023.6133
2022-04-01 14:45:00,4846.9165
2022-04-01 15:00:00,4631.833
2022-04-01 15:15:00,4413.526
2022-04-01 15:30:00,4163.9443
2022-04-01 15:45:00,3913.8445
2022-04-01 16:00:00,3601.9172
2022-04-01 16:15:00,3231.1401
2022-04-01 16:30:00,2873.35
2022-04-01 16:45:00,2519.0273
2022-04-01 17:00:00,2154.1624
2022-04-01 17:15:00,1801.7163
2022-04-01 17:30:00,1503.237
2022-04-01 17:45:00,1183.9819
2022-04-01 18:00:00,982.1988
2022-04-01 18:15:00,640.9963
2022-04-01 18:30:00,539.5833
2022-04-01 18:45:00,255.26242
2022-04-01 19:00:00,60.13256
2022-04-01 19:15:00,0.0
2022-04-01 19:30:00,0.0
2022-04-01 19:45:00,null
2022-04-01 20:00:00,null
2022-04-01 20:15:00,null
2022-04-01 20:30:00,null
2022-04-01 20:45:00,null
2022-04-01 21:00:00,null
2022-04-01 21:15:00,null
2022-04-01 21:30:00,null
2022-04-01 21:45:00,null
2022-04-01 22:00:00,null
2022-04-01 22:15:00,null
2022-04-01 22:30:00,null
2022-04-01 22:45:00,null
2022-04-01 23:00:00,null
2022-04-01 23:15:00,null
2022-04-01 23:30:00,null
2022-04-01 23:45:00,null
2022-04-02 00:00:00,null
2022-04-02 00:15:00,null
2022-04-02 00:30:00,null
2022-04-02 00:45:00,null
2022-04-02 01:00:00,null
2022-04-02 01:15:00,null
2022-04-02 01:30:00,null
2022-04-02 01:45:00,0.0
2022-04-02 02:00:00,null
2022-04-02 02:15:00,null
2022-04-02 02:30:00,null
2022-04-02 02:45:00,null
2022-04-02 03:00:00,null
2022-04-02 03:15:00,null
2022-04-02 03:30:00,null
2022-04-02 03:45:00,null
2022-04-02 04:00:00,null
2022-04-02 04:15:00,null
2022-04-02 04:30:00,null
2022-04-02 04:45:00,null
2022-04-02 05:00:00,null
2022-04-02 05:15:00,null
2022-04-02 05:30:00,null
2022-04-02 05:45:00,null
2022-04-02 06:00:00,null
2022-04-02 06:15:00,null
2022-04-02 06:30:00,0.0
2022-04-02 06:45:00,33.454285
2022-04-02 07:00:00,200.68304
2022-04-02 07:15:00,541.32416
2022-04-02 07:30:00,1093.5837
2022-04-02 07:45:00,1198.0845
2022-04-02 08:00:00,1341.2563
2022-04-02 08:15:00,1598.446
2022-04-02 08:30:00,1681.8606
2022-04-02 08:45:00,2595.3472
2022-04-02 09:00:00,3115.684
2022-04-02 09:15:00,3503.614
2022-04-02 09:30:00,3732.872
2022-04-02 09:45:00,3988.001
2022-04-02 10:00:00,4172.9185
2022-04-02 10:15:00,4480.8745
2022-04-02 10:30:00,4686.3267
2022-04-02 10:45:00,4860.349
2022-04-02 11:00:00,5080.1763
2022-04-02 11:15:00,5186.926
2022-04-02 11:30:00,5324.0674
2022-04-02 11:45:00,5486.375
2022-04-02 12:00:00,5522.269
2022-04-02 12:15:00,5507.3774
2022-04-02 12:30:00,5261.7197
2022-04-02 12:45:00,5455.5024
2022-04-02 13:00:00,5175.158
2022-04-02 13:15:00,4837.1396
2022-04-02 13:30:00,5320.839
2022-04-02 13:45:00,4745.991
2022-04-02 14:00:00,5010.2734
2022-04-02 14:15:00,4673.4033
2022-04-02 14:30:00,4769.3115
2022-04-02 14:45:00,4607.33
2022-04-02 15:00:00,4234.308
2022-04-02 15:15:00,4009.4138
2022-04-02 15:30:00,4144.4233
2022-04-02 15:45:00,3885.0188
2022-04-02 16:00:00,3503.8484
2022-04-02 16:15:00,3099.39
2022-04-02 16:30:00,2655.1226
2022-04-02 16:45:00,2415.405
2022-04-02 17:00:00,2035.1154
2022-04-02 17:15:00,1717.2922
2022-04-02 17:30:00,1244.2993
2022-04-02 17:45:00,1079.7214
2022-04-02 18:00:00,940.88464
2022-04-02 18:15:00,793.21686
2022-04-02 18:30:00,468.2927
2022-04-02 18:45:00,141.06647
2022-04-02 19:00:00,56.324463
2022-04-02 19:15:00,0.0
2022-04-02 19:30:00,0.0
2022-04-02 19:45:00,null
2022-04-02 20:00:00,null
2022-04-02 20:15:00,null
2022-04-02 20:30:00,null
2022-04-02 20:45:00,null
2022-04-02 21:00:00,null
2022-04-02 21:15:00,null
2022-04-02 21:30:00,null
2022-04-02 21:45:00,0.0
2022-04-02 22:00:00,null
2022-04-02 22:15:00,null
2022-04-02 22:30:00,null
2022-04-02 22:45:00,null
2022-04-02 23:00:00,null
2022-04-02 23:15:00,null
2022-04-02 23:30:00,null
2022-04-02 23:45:00,null
2022-04-03 00:00:00,null
2022-04-03 00:15:00,null
2022-04-03 00:30:00,null
2022-04-03 00:45:00,null
2022-04-03 01:00:00,null
2022-04-03 01:15:00,null
2022-04-03 01:30:00,null
2022-04-03 01:45:00,null
2022-04-03 02:00:00,null
2022-04-03 02:15:00,null
2022-04-03 02:30:00,null
2022-04-03 02:45:00,null
2022-04-03 03:00:00,null
2022-04-03 03:15:00,null
2022-04-03 03:30:00,null
2022-04-03 03:45:00,null
2022-04-03 04:00:00,null
2022-04-03 04:15:00,null
2022-04-03 04:30:00,null
2022-04-03 04:45:00,null
2022-04-03 05:00:00,null
2022-04-03 05:15:00,null
2022-04-03 05:30:00,null
2022-04-03 05:45:00,null
2022-04-03 06:00:00,null
2022-04-03 06:15:00,null
2022-04-03 06:30:00,0.0
2022-04-03 06:45:00,60.261837
2022-04-03 07:00:00,173.03992
2022-04-03 07:15:00,315.39636
2022-04-03 07:30:00,368.34457
2022-04-03 07:45:00,399.10803
2022-04-03 08:00:00,578.27295
2022-04-03 08:15:00,640.2943
2022-04-03 08:30:00,988.8846
2022-04-03 08:45:00,1306.0112
2022-04-03 09:00:00,1030.8418
2022-04-03 09:15:00,1441.4951
2022-04-03 09:30:00,1164.8204
2022-04-03 09:45:00,953.1715
2022-04-03 10:00:00,1214.6317
2022-04-03 10:15:00,1366.1583
2022-04-03 10:30:00,1625.0015
2022-04-03 10:45:00,1984.4188
2022-04-03 11:00:00,1849.4525
2022-04-03 11:15:00,1159.2865
2022-04-03 11:30:00,943.4874
2022-04-03 11:45:00,992.1724
2022-04-03 12:00:00,1377.4664
2022-04-03 12:15:00,2043.038
2022-04-03 12:30:00,1983.8082
2022-04-03 12:45:00,2297.0164
2022-04-03 13:00:00,2214.538
2022-04-03 13:15:00,2722.6558
2022-04-03 13:30:00,2923.6152
2022-04-03 13:45:00,2533.6301
2022-04-03 14:00:00,2998.4475
2022-04-03 14:15:00,4009.4329
2022-04-03 14:30:00,3347.94
2022-04-03 14:45:00,3076.007
